,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,FactValueNumeric,Value,Language,DateModified
2341,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BLR,Belarus,Year,2009,False,281.0,281.03,EN,2023-12-05 00:00:00
2342,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2009,False,282.3,282.3,EN,2023-12-05 00:00:00
2343,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GAB,Gabon,Year,2009,False,283.0,283.03,EN,2023-12-05 00:00:00
2344,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TGO,Togo,Year,2009,False,29.04,29.04,EN,2023-12-05 00:00:00
2345,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2009,False,293.7,293.72,EN,2023-12-05 00:00:00
2346,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ESP,Spain,Year,2009,False,2938.0,2937.72,EN,2023-12-05 00:00:00
2347,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BEN,Benin,Year,2009,False,30.67,30.67,EN,2023-12-05 00:00:00
2348,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2009,False,30.69,30.69,EN,2023-12-05 00:00:00
2349,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2009,False,301.5,301.46,EN,2023-12-05 00:00:00
2350,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AND,Andorra,Year,2009,False,3025.0,3025.31,EN,2023-12-05 00:00:00
2351,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2009,False,325.8,325.84,EN,2023-12-05 00:00:00
2352,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BWA,Botswana,Year,2009,False,327.0,326.95,EN,2023-12-05 00:00:00
2353,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SYC,Seychelles,Year,2009,False,329.7,329.66,EN,2023-12-05 00:00:00
2354,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2009,False,33.39,33.39,EN,2023-12-05 00:00:00
2355,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2009,False,330.9,330.92,EN,2023-12-05 00:00:00
2356,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2009,False,333.8,333.81,EN,2023-12-05 00:00:00
2357,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ITA,Italy,Year,2009,False,3338.0,3337.75,EN,2023-12-05 00:00:00
2358,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GMB,Gambia,Year,2009,False,34.47,34.47,EN,2023-12-05 00:00:00
2359,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2009,False,342.6,342.55,EN,2023-12-05 00:00:00
2360,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MLI,Mali,Year,2009,False,35.58,35.58,EN,2023-12-05 00:00:00
2361,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2009,False,35.78,35.78,EN,2023-12-05 00:00:00
2362,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MWI,Malawi,Year,2009,False,35.81,35.81,EN,2023-12-05 00:00:00
2363,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,DMA,Dominica,Year,2009,False,354.5,354.45,EN,2023-12-05 00:00:00
2364,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TCD,Chad,Year,2009,False,36.03,36.03,EN,2023-12-05 00:00:00
2365,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2009,False,36.78,36.78,EN,2023-12-05 00:00:00
2366,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ISL,Iceland,Year,2009,False,3621.0,3620.84,EN,2023-12-05 00:00:00
2367,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2009,False,364.4,364.43,EN,2023-12-05 00:00:00
2368,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2009,False,3699.0,3698.76,EN,2023-12-05 00:00:00
2369,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2009,False,37.96,37.96,EN,2023-12-05 00:00:00
2370,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,GRD,Grenada,Year,2009,False,370.1,370.05,EN,2023-12-05 00:00:00
2371,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,IND,India,Year,2009,False,38.12,38.12,EN,2023-12-05 00:00:00
2372,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,SUR,Suriname,Year,2009,False,382.6,382.56,EN,2023-12-05 00:00:00
2373,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,COL,Colombia,Year,2009,False,383.6,383.55,EN,2023-12-05 00:00:00
2374,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,NAM,Namibia,Year,2009,False,386.2,386.2,EN,2023-12-05 00:00:00
2375,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2009,False,39.03,39.03,EN,2023-12-05 00:00:00
2376,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2009,False,3914.0,3914.2,EN,2023-12-05 00:00:00
2377,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2009,False,4012.0,4011.93,EN,2023-12-05 00:00:00
2378,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2009,False,407.0,406.95,EN,2023-12-05 00:00:00
2379,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2009,False,409.5,409.51,EN,2023-12-05 00:00:00
2380,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,HTI,Haiti,Year,2009,False,41.22,41.22,EN,2023-12-05 00:00:00
2381,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SMR,San Marino,Year,2009,False,4110.0,4110.08,EN,2023-12-05 00:00:00
2382,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SWE,Sweden,Year,2009,False,4136.0,4136.17,EN,2023-12-05 00:00:00
2383,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2009,False,43.26,43.26,EN,2023-12-05 00:00:00
2384,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2009,False,432.6,432.55,EN,2023-12-05 00:00:00
2385,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,FIN,Finland,Year,2009,False,4350.0,4349.93,EN,2023-12-05 00:00:00
2386,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,CAN,Canada,Year,2009,False,4369.0,4368.86,EN,2023-12-05 00:00:00
2387,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2009,False,44.08,44.08,EN,2023-12-05 00:00:00
2388,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2009,False,44.13,44.13,EN,2023-12-05 00:00:00
2389,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,UGA,Uganda,Year,2009,False,44.42,44.42,EN,2023-12-05 00:00:00
2390,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ROU,Romania,Year,2009,False,449.4,449.38,EN,2023-12-05 00:00:00
2391,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2009,False,450.3,450.32,EN,2023-12-05 00:00:00
2392,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2009,False,459.3,459.3,EN,2023-12-05 00:00:00
2393,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BEL,Belgium,Year,2009,False,4638.0,4638.44,EN,2023-12-05 00:00:00
2394,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,DEU,Germany,Year,2009,False,4675.0,4674.92,EN,2023-12-05 00:00:00
2395,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,FRA,France,Year,2009,False,4738.0,4737.58,EN,2023-12-05 00:00:00
2396,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,COG,Congo,Year,2009,False,48.93,48.93,EN,2023-12-05 00:00:00
2397,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2009,False,49.87,49.87,EN,2023-12-05 00:00:00
2398,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2009,False,492.9,492.94,EN,2023-12-05 00:00:00
2399,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AUT,Austria,Year,2009,False,4929.0,4928.99,EN,2023-12-05 00:00:00
2400,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2009,False,493.9,493.93,EN,2023-12-05 00:00:00
2401,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,MEX,Mexico,Year,2009,False,496.8,496.81,EN,2023-12-05 00:00:00
2402,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2009,False,50.6,50.6,EN,2023-12-05 00:00:00
2403,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SEN,Senegal,Year,2009,False,50.86,50.86,EN,2023-12-05 00:00:00
2404,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2009,False,501.0,501.01,EN,2023-12-05 00:00:00
2405,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2009,False,507.7,507.65,EN,2023-12-05 00:00:00
2406,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2009,False,516.4,516.44,EN,2023-12-05 00:00:00
2407,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,LBR,Liberia,Year,2009,False,52.3,52.3,EN,2023-12-05 00:00:00
2408,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2009,False,5283.0,5282.74,EN,2023-12-05 00:00:00
2409,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2009,False,529.6,529.61,EN,2023-12-05 00:00:00
2410,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,KEN,Kenya,Year,2009,False,55.29,55.29,EN,2023-12-05 00:00:00
2411,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2009,False,55.72,55.72,EN,2023-12-05 00:00:00
2412,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,IRL,Ireland,Year,2009,False,5503.0,5502.89,EN,2023-12-05 00:00:00
2413,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,PAN,Panama,Year,2009,False,551.6,551.59,EN,2023-12-05 00:00:00
2414,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2009,False,563.2,563.17,EN,2023-12-05 00:00:00
2415,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2009,False,57.58,57.58,EN,2023-12-05 00:00:00
2416,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SRB,Serbia,Year,2009,False,575.3,575.26,EN,2023-12-05 00:00:00
2417,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2009,False,59.37,59.37,EN,2023-12-05 00:00:00
2418,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2009,False,59.43,59.43,EN,2023-12-05 00:00:00
2419,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2009,False,59.76,59.76,EN,2023-12-05 00:00:00
2420,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2009,False,606.9,606.9,EN,2023-12-05 00:00:00
2421,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GHA,Ghana,Year,2009,False,61.81,61.81,EN,2023-12-05 00:00:00
2422,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2009,False,62.6,62.6,EN,2023-12-05 00:00:00
2423,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2009,False,62.98,62.98,EN,2023-12-05 00:00:00
2424,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,DNK,Denmark,Year,2009,False,6222.0,6221.69,EN,2023-12-05 00:00:00
2425,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2009,False,646.3,646.34,EN,2023-12-05 00:00:00
2426,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,CUB,Cuba,Year,2009,False,676.2,676.22,EN,2023-12-05 00:00:00
2427,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2009,False,678.2,678.18,EN,2023-12-05 00:00:00
2428,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2009,False,68.01,68.01,EN,2023-12-05 00:00:00
2429,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,COM,Comoros,Year,2009,False,69.43,69.43,EN,2023-12-05 00:00:00
2430,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2009,False,69.81,69.81,EN,2023-12-05 00:00:00
2431,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2009,False,71.37,71.37,EN,2023-12-05 00:00:00
2432,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BRA,Brazil,Year,2009,False,719.4,719.43,EN,2023-12-05 00:00:00
2433,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2009,False,72.83,72.83,EN,2023-12-05 00:00:00
2434,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2009,False,729.1,729.13,EN,2023-12-05 00:00:00
2435,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2009,False,7297.0,7297.38,EN,2023-12-05 00:00:00
2436,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,NOR,Norway,Year,2009,False,7302.0,7301.96,EN,2023-12-05 00:00:00
2437,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,CHL,Chile,Year,2009,False,738.3,738.28,EN,2023-12-05 00:00:00
2438,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,LVA,Latvia,Year,2009,False,744.7,744.66,EN,2023-12-05 00:00:00
2439,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,POL,Poland,Year,2009,False,759.6,759.61,EN,2023-12-05 00:00:00
2440,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2009,False,76.36,76.36,EN,2023-12-05 00:00:00
2441,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2009,False,76.66,76.66,EN,2023-12-05 00:00:00
2442,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,USA,United States of America,Year,2009,False,7603.0,7602.75,EN,2023-12-05 00:00:00
2443,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2009,False,764.4,764.35,EN,2023-12-05 00:00:00
2444,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2009,False,7671.0,7670.59,EN,2023-12-05 00:00:00
2445,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2009,False,78.85,78.85,EN,2023-12-05 00:00:00
2446,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,ARG,Argentina,Year,2009,False,781.8,781.78,EN,2023-12-05 00:00:00
2447,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2009,False,79.69,79.69,EN,2023-12-05 00:00:00
2448,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2009,False,80.4,80.4,EN,2023-12-05 00:00:00
2449,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MCO,Monaco,Year,2009,False,8148.0,8147.87,EN,2023-12-05 00:00:00
2450,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,URY,Uruguay,Year,2009,False,817.6,817.64,EN,2023-12-05 00:00:00
2451,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2009,False,83.11,83.11,EN,2023-12-05 00:00:00
2452,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2009,False,841.5,841.48,EN,2023-12-05 00:00:00
2453,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2009,False,864.7,864.74,EN,2023-12-05 00:00:00
2454,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2009,False,865.9,865.85,EN,2023-12-05 00:00:00
2455,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2009,False,87.92,87.92,EN,2023-12-05 00:00:00
2456,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2009,False,89.27,89.27,EN,2023-12-05 00:00:00
2457,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2009,False,92.1,92.1,EN,2023-12-05 00:00:00
