Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
NAC,North America and the Caribbean,USA,United States of America,2013,Male,Age80_84,[80-84],56663.0,33.49391751,,2422.1519848
NAC,North America and the Caribbean,USA,United States of America,2013,Male,Age85_over,[85+],117700.0,38.65835474,,5605.8136622
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age20_24,[20-24],275.0,5.61109978,,2.47334966
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age_unknown,[Unknown],8.0,21.62162162,,
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age25_29,[25-29],523.0,8.66898724,,4.86547157
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age_all,[All],398073.0,30.83537703,104.34820521,248.80801253
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age00,[0],199.0,1.92810774,,10.4533442
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age01_04,[1-4],92.0,5.26918671,,1.13947933
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age05_09,[5-9],60.0,5.74162679,,0.58796898
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age10_14,[10-14],69.0,5.66037736,,0.67929205
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age15_19,[15-19],149.0,5.47592797,,1.39517616
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age30_34,[30-34],915.0,11.48199272,,8.89887638
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age35_39,[35-39],1495.0,14.5470468,,14.94713762
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age40_44,[40-44],2902.0,17.88708087,,28.6082726
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age45_49,[45-49],4978.0,18.92631739,,46.63293882
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age50_54,[50-54],8850.0,20.37996546,,78.83145594
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age55_59,[55-59],12507.0,21.20369585,,116.90524422
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age60_64,[60-64],16389.0,22.50710686,,174.43035542
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age65_69,[65-69],21485.0,23.8232522,,282.66965936
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age70_74,[70-74],27049.0,25.43490117,,488.45197256
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age75_79,[75-79],37392.0,28.51130021,,888.14781562
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age80_84,[80-84],58245.0,32.62568268,,1741.0822779
NAC,North America and the Caribbean,USA,United States of America,2013,Female,Age85_over,[85+],204491.0,39.2696107,,5128.3896825
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age_all,[All],807760.0,30.75519586,130.99332794,253.47580693
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age_unknown,[Unknown],49.0,30.06134969,,
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age00,[0],444.0,1.91255654,,11.64798529
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age01_04,[1-4],187.0,4.88250653,,1.14447203
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age05_09,[5-9],116.0,4.92151039,,0.55328497
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age10_14,[10-14],177.0,6.11821638,,0.8527045
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age15_19,[15-19],387.0,4.03713749,,1.78966316
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age20_24,[20-24],861.0,4.4832075,,3.74328866
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age25_29,[25-29],1540.0,7.02394527,,6.93961869
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age30_34,[30-34],2798.0,11.08031047,,13.33145543
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age35_39,[35-39],4618.0,15.74765558,,23.0407389
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age40_44,[40-44],8728.0,20.94502172,,43.197408
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age45_49,[45-49],15322.0,23.56650671,,72.39439134
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age50_54,[50-54],27970.0,25.22069233,,125.48097301
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age55_59,[55-59],41001.0,26.08703951,,192.38848087
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age60_64,[60-64],52108.0,27.19084941,,281.46976828
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age65_69,[65-69],61318.0,27.51734475,,407.15154606
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age70_74,[70-74],69873.0,28.09450478,,655.10154716
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age75_79,[75-79],84546.0,29.97319833,,1074.9038071
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age80_84,[80-84],112835.0,32.95106766,,1983.77536
NAC,North America and the Caribbean,USA,United States of America,2014,All,Age85_over,[85+],322882.0,39.07913815,,5218.0377371
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age_all,[All],408739.0,30.77300094,162.73418638,259.38201098
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age00,[0],247.0,1.91680894,,12.6707408
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age01_04,[1-4],100.0,4.60405157,,1.19703609
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age05_09,[5-9],61.0,4.49521002,,0.5691218
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age10_14,[10-14],100.0,5.64971751,,0.94260106
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age15_19,[15-19],236.0,3.45686246,,2.13553537
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age20_24,[20-24],555.0,3.88410666,,4.71562889
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age25_29,[25-29],1030.0,6.5945323,,9.12830371
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age_unknown,[Unknown],29.0,26.36363636,,
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age30_34,[30-34],1847.0,10.81508373,,17.50782591
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age35_39,[35-39],3045.0,16.45945946,,30.43686953
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age40_44,[40-44],5782.0,22.95081967,,57.31754296
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age45_49,[45-49],10382.0,26.4300807,,97.36433562
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age50_54,[50-54],18980.0,28.2878264,,170.56211179
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age55_59,[55-59],28064.0,29.23576965,,268.39293514
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age60_64,[60-64],34955.0,30.0802024,,391.90013997
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age65_69,[65-69],39197.0,30.19753163,,552.31063877
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age70_74,[70-74],41914.0,30.18740187,,858.49392629
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age75_79,[75-79],46867.0,31.39978159,,1319.5043504
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age80_84,[80-84],56025.0,33.51358788,,2373.486095
NAC,North America and the Caribbean,USA,United States of America,2014,Male,Age85_over,[85+],119323.0,38.64274495,,5556.1427779
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age20_24,[20-24],306.0,6.22457282,,2.72441404
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age_unknown,[Unknown],20.0,37.73584906,,
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age25_29,[25-29],510.0,8.08753568,,4.6755447
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age_all,[All],399021.0,30.73697849,103.48802044,247.69826397
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age00,[0],197.0,1.90725143,,10.57751628
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age01_04,[1-4],87.0,5.24728589,,1.08948368
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age05_09,[5-9],55.0,5.5,,0.53672141
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age10_14,[10-14],77.0,6.85663402,,0.75873087
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age15_19,[15-19],151.0,5.47299746,,1.42815622
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age30_34,[30-34],951.0,11.6344507,,9.11060912
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age35_39,[35-39],1573.0,14.53117783,,15.66976386
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age40_44,[40-44],2946.0,17.8783833,,29.1185846
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age45_49,[45-49],4940.0,19.19564795,,47.04057192
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age50_54,[50-54],8990.0,20.52277137,,80.5388488
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age55_59,[55-59],12937.0,21.14649057,,119.17727973
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age60_64,[60-64],17153.0,22.73968607,,178.79877825
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age65_69,[65-69],22121.0,23.77783988,,277.78545183
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age70_74,[70-74],27959.0,25.44943155,,483.4085185
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age75_79,[75-79],37679.0,28.36996378,,873.49394797
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age80_84,[80-84],56810.0,32.41451321,,1707.3108427
NAC,North America and the Caribbean,USA,United States of America,2014,Female,Age85_over,[85+],203559.0,39.33955755,,5038.217478
OA,Oceania,AUS,Australia,2017,All,Age_all,[All],43705.0,27.13197544,79.2622338,177.70448498
OA,Oceania,AUS,Australia,2017,All,Age00,[0],13.0,1.27576055,,4.24534155
OA,Oceania,AUS,Australia,2017,All,Age01_04,[1-4],7.0,3.66492147,,0.55189727
OA,Oceania,AUS,Australia,2017,All,Age05_09,[5-9],2.0,1.62601626,,0.12593951
OA,Oceania,AUS,Australia,2017,All,Age10_14,[10-14],10.0,7.14285714,,0.67865488
OA,Oceania,AUS,Australia,2017,All,Age15_19,[15-19],12.0,2.69058296,,0.80995106
OA,Oceania,AUS,Australia,2017,All,Age20_24,[20-24],28.0,4.07569141,,1.63325684
OA,Oceania,AUS,Australia,2017,All,Age25_29,[25-29],42.0,4.93537015,,2.27524506
OA,Oceania,AUS,Australia,2017,All,Age30_34,[30-34],87.0,7.85907859,,4.74547612
OA,Oceania,AUS,Australia,2017,All,Age35_39,[35-39],180.0,12.60504202,,10.8285853
OA,Oceania,AUS,Australia,2017,All,Age40_44,[40-44],301.0,15.15609265,,18.75610274
OA,Oceania,AUS,Australia,2017,All,Age45_49,[45-49],576.0,19.18720853,,34.90913322
OA,Oceania,AUS,Australia,2017,All,Age50_54,[50-54],748.0,18.59771258,,48.63854345
OA,Oceania,AUS,Australia,2017,All,Age55_59,[55-59],1126.0,19.15617557,,74.67437727
OA,Oceania,AUS,Australia,2017,All,Age60_64,[60-64],1366.0,17.49039693,,102.52507399
OA,Oceania,AUS,Australia,2017,All,Age65_69,[65-69],2111.0,19.1682557,,176.63513006
OA,Oceania,AUS,Australia,2017,All,Age70_74,[70-74],3041.0,20.91615654,,317.60122821
OA,Oceania,AUS,Australia,2017,All,Age75_79,[75-79],4384.0,24.32717385,,648.54373528
OA,Oceania,AUS,Australia,2017,All,Age80_84,[80-84],6379.0,27.69384388,,1361.5969468
OA,Oceania,AUS,Australia,2017,All,Age85_over,[85+],23290.0,35.40536021,,4747.4321264
OA,Oceania,AUS,Australia,2017,All,Age_unknown,[Unknown],2.0,40.0,,
OA,Oceania,AUS,Australia,2017,Male,Age_unknown,[Unknown],2.0,66.66666667,,
OA,Oceania,AUS,Australia,2017,Male,Age_all,[All],21554.0,25.97681201,95.69288591,176.61109898
OA,Oceania,AUS,Australia,2017,Male,Age00,[0],6.0,1.06761566,,3.80754147
OA,Oceania,AUS,Australia,2017,Male,Age01_04,[1-4],4.0,3.88349515,,0.61397154
OA,Oceania,AUS,Australia,2017,Male,Age05_09,[5-9],0.0,0.0,,0.0
OA,Oceania,AUS,Australia,2017,Male,Age10_14,[10-14],7.0,8.04597701,,0.92364491
OA,Oceania,AUS,Australia,2017,Male,Age15_19,[15-19],7.0,2.38095238,,0.92112414
OA,Oceania,AUS,Australia,2017,Male,Age20_24,[20-24],18.0,3.52250489,,2.05541161
OA,Oceania,AUS,Australia,2017,Male,Age25_29,[25-29],33.0,5.42763158,,3.57191952
OA,Oceania,AUS,Australia,2017,Male,Age30_34,[30-34],61.0,8.02631579,,6.70219931
OA,Oceania,AUS,Australia,2017,Male,Age35_39,[35-39],125.0,13.24152542,,15.0998827
OA,Oceania,AUS,Australia,2017,Male,Age40_44,[40-44],200.0,15.81027668,,25.06140043
OA,Oceania,AUS,Australia,2017,Male,Age45_49,[45-49],424.0,22.63747998,,52.3805347
OA,Oceania,AUS,Australia,2017,Male,Age50_54,[50-54],533.0,22.15295096,,70.42635029
OA,Oceania,AUS,Australia,2017,Male,Age55_59,[55-59],823.0,22.79147051,,111.29713224
OA,Oceania,AUS,Australia,2017,Male,Age60_64,[60-64],1002.0,20.72388831,,154.32027463
OA,Oceania,AUS,Australia,2017,Male,Age65_69,[65-69],1451.0,21.43279173,,247.31928733
OA,Oceania,AUS,Australia,2017,Male,Age70_74,[70-74],2008.0,22.83115406,,427.33132862
OA,Oceania,AUS,Australia,2017,Male,Age75_79,[75-79],2591.0,24.81563069,,806.14549822
OA,Oceania,AUS,Australia,2017,Male,Age80_84,[80-84],3312.0,26.830849,,1579.4443332
OA,Oceania,AUS,Australia,2017,Male,Age85_over,[85+],8947.0,33.51438418,,4860.7300602
OA,Oceania,AUS,Australia,2017,Female,Age_all,[All],22151.0,28.35908794,64.11744997,178.78147723
OA,Oceania,AUS,Australia,2017,Female,Age_unknown,[Unknown],0.0,0.0,,
OA,Oceania,AUS,Australia,2017,Female,Age00,[0],7.0,1.53172867,,4.70949164
OA,Oceania,AUS,Australia,2017,Female,Age01_04,[1-4],3.0,3.40909091,,0.48633717
OA,Oceania,AUS,Australia,2017,Female,Age05_09,[5-9],2.0,3.50877193,,0.25868335
OA,Oceania,AUS,Australia,2017,Female,Age10_14,[10-14],3.0,5.66037736,,0.41920753
OA,Oceania,AUS,Australia,2017,Female,Age15_19,[15-19],5.0,3.28947368,,0.69287585
OA,Oceania,AUS,Australia,2017,Female,Age20_24,[20-24],10.0,5.68181818,,1.19242239
OA,Oceania,AUS,Australia,2017,Female,Age25_29,[25-29],9.0,3.7037037,,0.97605202
OA,Oceania,AUS,Australia,2017,Female,Age30_34,[30-34],26.0,7.49279539,,2.81636438
OA,Oceania,AUS,Australia,2017,Female,Age35_39,[35-39],55.0,11.36363636,,6.59119943
OA,Oceania,AUS,Australia,2017,Female,Age40_44,[40-44],101.0,14.00832178,,12.51904196
OA,Oceania,AUS,Australia,2017,Female,Age45_49,[45-49],152.0,13.46324181,,18.08367746
OA,Oceania,AUS,Australia,2017,Female,Age50_54,[50-54],215.0,13.30445545,,27.52683546
OA,Oceania,AUS,Australia,2017,Female,Age55_59,[55-59],303.0,13.36568152,,39.4316635
OA,Oceania,AUS,Australia,2017,Female,Age60_64,[60-64],364.0,12.23529412,,53.28976456
OA,Oceania,AUS,Australia,2017,Female,Age65_69,[65-69],660.0,15.55503182,,108.47626999
OA,Oceania,AUS,Australia,2017,Female,Age70_74,[70-74],1033.0,17.98398329,,211.85528213
OA,Oceania,AUS,Australia,2017,Female,Age75_79,[75-79],1793.0,23.65435356,,505.6829399
OA,Oceania,AUS,Australia,2017,Female,Age80_84,[80-84],3067.0,28.69036483,,1185.0850077
OA,Oceania,AUS,Australia,2017,Female,Age85_over,[85+],14343.0,36.69694256,,4679.3947422
OA,Oceania,AUS,Australia,2016,All,Age_all,[All],44186.0,27.87689901,82.06821199,182.6554085
OA,Oceania,AUS,Australia,2016,All,Age_unknown,[Unknown],0.0,0.0,,
OA,Oceania,AUS,Australia,2016,All,Age00,[0],15.0,1.54639175,,4.70425892
OA,Oceania,AUS,Australia,2016,All,Age01_04,[1-4],5.0,2.61780105,,0.39848067
OA,Oceania,AUS,Australia,2016,All,Age05_09,[5-9],6.0,5.30973451,,0.38282861
OA,Oceania,AUS,Australia,2016,All,Age10_14,[10-14],1.0,0.7518797,,0.06984752
OA,Oceania,AUS,Australia,2016,All,Age15_19,[15-19],12.0,2.92682927,,0.81347439
OA,Oceania,AUS,Australia,2016,All,Age20_24,[20-24],36.0,4.94505495,,2.12505475
OA,Oceania,AUS,Australia,2016,All,Age25_29,[25-29],52.0,6.00461894,,2.86612548
OA,Oceania,AUS,Australia,2016,All,Age30_34,[30-34],85.0,7.48898678,,4.73779113
OA,Oceania,AUS,Australia,2016,All,Age35_39,[35-39],162.0,11.80758017,,10.07799873
OA,Oceania,AUS,Australia,2016,All,Age40_44,[40-44],350.0,16.90821256,,21.51494736
OA,Oceania,AUS,Australia,2016,All,Age45_49,[45-49],499.0,17.45976207,,31.0916987
OA,Oceania,AUS,Australia,2016,All,Age50_54,[50-54],822.0,19.69333972,,53.08445207
