,Unnamed: 0,index,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,FactValueNumeric,FactValueNumericLow,FactValueNumericHigh,Value
7804,7804,7804,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,IRL,Ireland,Year,2007,False,Sex,Female,SEX_FMLE,6.53,4.97,8.3,6.5 [5.0 - 8.3]
7805,7805,7805,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2007,False,Sex,Male,SEX_MLE,6.57,3.68,9.47,6.6 [3.7 - 9.5]
7806,7806,7806,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,PRY,Paraguay,Year,2007,False,Sex,Both sexes,SEX_BTSX,6.57,4.3,9.05,6.6 [4.3 - 9.1]
7807,7807,7807,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,BLR,Belarus,Year,2007,False,Sex,Female,SEX_FMLE,6.61,4.97,8.22,6.6 [5.0 - 8.2]
7808,7808,7808,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,CHN,China,Year,2007,False,Sex,Male,SEX_MLE,6.72,3.52,10.02,6.7 [3.5 - 10.0]
7809,7809,7809,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2007,False,Sex,Male,SEX_MLE,6.72,3.47,10.02,6.7 [3.5 - 10.0]
7810,7810,7810,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,NIC,Nicaragua,Year,2007,False,Sex,Male,SEX_MLE,6.69,3.78,9.84,6.7 [3.8 - 9.8]
7811,7811,7811,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2007,False,Sex,Male,SEX_MLE,6.78,3.62,10.16,6.8 [3.6 - 10.2]
7812,7812,7812,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,LBR,Liberia,Year,2007,False,Sex,Male,SEX_MLE,6.84,3.84,10.24,6.8 [3.8 - 10.2]
7813,7813,7813,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2007,False,Sex,Both sexes,SEX_BTSX,6.76,4.53,9.16,6.8 [4.5 - 9.2]
7814,7814,7814,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,LTU,Lithuania,Year,2007,False,Sex,Female,SEX_FMLE,6.81,5.13,8.65,6.8 [5.1 - 8.6]
7815,7815,7815,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2007,False,Sex,Male,SEX_MLE,6.85,3.55,10.42,6.9 [3.6 - 10.4]
7816,7816,7816,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,ARG,Argentina,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.0,4.66,9.33,7.0 [4.7 - 9.3]
7817,7817,7817,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,JPN,Japan,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.06,4.81,9.55,7.1 [4.8 - 9.5]
7818,7818,7818,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,DOM,Dominican Republic,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.21,4.48,10.02,7.2 [4.5 - 10.0]
7819,7819,7819,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,NIU,Niue,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.21,4.87,9.77,7.2 [4.9 - 9.8]
7820,7820,7820,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2007,False,Sex,Male,SEX_MLE,7.32,4.11,10.86,7.3 [4.1 - 10.9]
7821,7821,7821,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,DMA,Dominica,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.32,4.54,10.2,7.3 [4.5 - 10.2]
7822,7822,7822,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,MKD,North Macedonia,Year,2007,False,Sex,Male,SEX_MLE,7.42,4.07,11.12,7.4 [4.1 - 11.1]
7823,7823,7823,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,EST,Estonia,Year,2007,False,Sex,Female,SEX_FMLE,7.39,5.36,9.54,7.4 [5.4 - 9.5]
7824,7824,7824,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,CRI,Costa Rica,Year,2007,False,Sex,Male,SEX_MLE,7.52,4.29,10.76,7.5 [4.3 - 10.8]
7825,7825,7825,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,MLT,Malta,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.47,4.63,10.46,7.5 [4.6 - 10.5]
7826,7826,7826,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,NOR,Norway,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.48,5.01,10.04,7.5 [5.0 - 10.0]
7827,7827,7827,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ITA,Italy,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.54,5.11,10.16,7.5 [5.1 - 10.2]
7828,7828,7828,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.62,4.18,11.05,7.6 [4.2 - 11.1]
7829,7829,7829,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,AGO,Angola,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.61,5.11,10.16,7.6 [5.1 - 10.2]
7830,7830,7830,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MUS,Mauritius,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.6,5.1,10.18,7.6 [5.1 - 10.2]
7831,7831,7831,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,NAM,Namibia,Year,2007,False,Sex,Male,SEX_MLE,7.67,4.21,11.43,7.7 [4.2 - 11.4]
7832,7832,7832,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,CHL,Chile,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.73,5.29,10.18,7.7 [5.3 - 10.2]
7833,7833,7833,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,NGA,Nigeria,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.75,5.0,10.49,7.8 [5.0 - 10.5]
7834,7834,7834,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ISL,Iceland,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.81,5.43,10.31,7.8 [5.4 - 10.3]
7835,7835,7835,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BHS,Bahamas,Year,2007,False,Sex,Male,SEX_MLE,7.91,0.8,14.84,7.9 [0.8 - 14.8]
7836,7836,7836,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GHA,Ghana,Year,2007,False,Sex,Male,SEX_MLE,7.91,3.73,12.26,7.9 [3.7 - 12.3]
7837,7837,7837,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.87,3.82,11.95,7.9 [3.8 - 11.9]
7838,7838,7838,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,SWZ,Eswatini,Year,2007,False,Sex,Both sexes,SEX_BTSX,7.96,5.4,10.57,8.0 [5.4 - 10.6]
7839,7839,7839,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,GRD,Grenada,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.22,5.18,11.21,8.2 [5.2 - 11.2]
7840,7840,7840,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,BWA,Botswana,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.25,5.52,10.96,8.2 [5.5 - 11.0]
7841,7841,7841,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ROU,Romania,Year,2007,False,Sex,Female,SEX_FMLE,8.17,6.02,10.6,8.2 [6.0 - 10.6]
7842,7842,7842,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ARM,Armenia,Year,2007,False,Sex,Male,SEX_MLE,8.28,4.79,12.02,8.3 [4.8 - 12.0]
7843,7843,7843,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,SUR,Suriname,Year,2007,False,Sex,Male,SEX_MLE,8.27,5.05,11.83,8.3 [5.1 - 11.8]
7844,7844,7844,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.29,5.23,11.41,8.3 [5.2 - 11.4]
7845,7845,7845,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BRB,Barbados,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.3,5.36,11.33,8.3 [5.4 - 11.3]
7846,7846,7846,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.3,5.78,10.98,8.3 [5.8 - 11.0]
7847,7847,7847,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,SYC,Seychelles,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.43,5.2,11.79,8.4 [5.2 - 11.8]
7848,7848,7848,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BRA,Brazil,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.36,5.59,11.19,8.4 [5.6 - 11.2]
7849,7849,7849,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,CPV,Cabo Verde,Year,2007,False,Sex,Male,SEX_MLE,8.64,5.05,12.26,8.6 [5.1 - 12.3]
7850,7850,7850,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.66,5.88,11.48,8.7 [5.9 - 11.5]
7851,7851,7851,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,COL,Colombia,Year,2007,False,Sex,Male,SEX_MLE,8.77,5.24,12.46,8.8 [5.2 - 12.5]
7852,7852,7852,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,ZAF,South Africa,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.83,5.9,11.82,8.8 [5.9 - 11.8]
7853,7853,7853,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2007,False,Sex,Both sexes,SEX_BTSX,8.88,6.31,11.65,8.9 [6.3 - 11.6]
7854,7854,7854,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,CUB,Cuba,Year,2007,False,Sex,Male,SEX_MLE,8.99,5.17,12.94,9.0 [5.2 - 12.9]
7855,7855,7855,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2007,False,Sex,Both sexes,SEX_BTSX,9.04,5.45,12.44,9.0 [5.4 - 12.4]
7856,7856,7856,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,PHL,Philippines,Year,2007,False,Sex,Male,SEX_MLE,8.99,5.44,12.84,9.0 [5.4 - 12.8]
7857,7857,7857,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2007,False,Sex,Both sexes,SEX_BTSX,8.95,6.23,11.7,9.0 [6.2 - 11.7]
7858,7858,7858,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,GUY,Guyana,Year,2007,False,Sex,Male,SEX_MLE,9.06,5.76,12.49,9.1 [5.8 - 12.5]
7859,7859,7859,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,MEX,Mexico,Year,2007,False,Sex,Male,SEX_MLE,9.29,5.29,13.51,9.3 [5.3 - 13.5]
7860,7860,7860,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2007,False,Sex,Male,SEX_MLE,9.3,5.63,12.96,9.3 [5.6 - 13.0]
7861,7861,7861,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,GRC,Greece,Year,2007,False,Sex,Both sexes,SEX_BTSX,9.28,6.48,12.09,9.3 [6.5 - 12.1]
7862,7862,7862,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GAB,Gabon,Year,2007,False,Sex,Both sexes,SEX_BTSX,9.28,6.6,12.11,9.3 [6.6 - 12.1]
7863,7863,7863,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2007,False,Sex,Male,SEX_MLE,9.4,4.43,14.27,9.4 [4.4 - 14.3]
7864,7864,7864,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,USA,United States of America,Year,2007,False,Sex,Both sexes,SEX_BTSX,9.43,6.69,12.26,9.4 [6.7 - 12.3]
7865,7865,7865,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,HRV,Croatia,Year,2007,False,Sex,Both sexes,SEX_BTSX,9.47,5.71,13.28,9.5 [5.7 - 13.3]
7866,7866,7866,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ALB,Albania,Year,2007,False,Sex,Male,SEX_MLE,9.46,5.83,13.27,9.5 [5.8 - 13.3]
7867,7867,7867,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,PAN,Panama,Year,2007,False,Sex,Male,SEX_MLE,9.46,6.02,13.18,9.5 [6.0 - 13.2]
7868,7868,7868,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,SWE,Sweden,Year,2007,False,Sex,Both sexes,SEX_BTSX,9.48,6.23,12.57,9.5 [6.2 - 12.6]
7869,7869,7869,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2007,False,Sex,Both sexes,SEX_BTSX,9.54,6.83,12.19,9.5 [6.8 - 12.2]
7870,7870,7870,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,CYP,Cyprus,Year,2007,False,Sex,Both sexes,SEX_BTSX,9.65,6.84,12.68,9.6 [6.8 - 12.7]
7871,7871,7871,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2007,False,Sex,Male,SEX_MLE,9.76,6.05,13.71,9.8 [6.0 - 13.7]
7872,7872,7872,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2006,False,Sex,Female,SEX_FMLE,0.01,0.0,0.044,0.0 [0.0 - 0.0]
7873,7873,7873,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2006,False,Sex,Female,SEX_FMLE,0.0,0.0,0.014,0.0 [0.0 - 0.0]
7874,7874,7874,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2006,False,Sex,Both sexes,SEX_BTSX,0.0,0.0,0.0,0.0 [0.0 - 0.0]
7875,7875,7875,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2006,False,Sex,Female,SEX_FMLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
7876,7876,7876,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2006,False,Sex,Male,SEX_MLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
7877,7877,7877,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2006,False,Sex,Female,SEX_FMLE,0.0,0.0,0.027,0.0 [0.0 - 0.0]
7878,7878,7878,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MRT,Mauritania,Year,2006,False,Sex,Both sexes,SEX_BTSX,0.0,0.0,0.0,0.0 [0.0 - 0.0]
7879,7879,7879,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MRT,Mauritania,Year,2006,False,Sex,Female,SEX_FMLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
7880,7880,7880,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MRT,Mauritania,Year,2006,False,Sex,Male,SEX_MLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
7881,7881,7881,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2006,False,Sex,Both sexes,SEX_BTSX,0.0,0.0,0.0,0.0 [0.0 - 0.0]
7882,7882,7882,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2006,False,Sex,Female,SEX_FMLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
7883,7883,7883,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2006,False,Sex,Male,SEX_MLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
7884,7884,7884,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2006,False,Sex,Both sexes,SEX_BTSX,0.0,0.0,0.0,0.0 [0.0 - 0.0]
